sales_id,order_id,product_id,price_per_unit,quantity_x,total_price,customer_id,payment,order_date,delivery_date,product_ID,product_type,product_name,size,colour,price,quantity_y,description,customer_name,gender,age,home_address,zip_code,city,state,country
2158,434,803,91,3,273,940,42284,2021/5/11,2021/6/1,803,Jacket,Pullover,L,violet,114,78,"A violet coloured, L sized, Pullover Jacket",Jamesy Rennles,Genderqueer,46,835 Mayer ParkwaySuite 374,9769,Harberview,Tasmania,Australia
2159,435,678,113,3,339,886,56764,2021/2/17,2021/2/22,678,Jacket,Parka,L,yellow,119,72,"A yellow coloured, L sized, Parka Jacket",Emylee Buscher,Non-binary,69,133 Doyle PassSuite 027,6189,Thompsonport,Northern Territory,Australia
2160,435,269,95,3,285,886,56764,2021/2/17,2021/2/22,269,Shirt,Polo,XL,blue,117,70,"A blue coloured, XL sized, Polo Shirt",Emylee Buscher,Non-binary,69,133 Doyle PassSuite 027,6189,Thompsonport,Northern Territory,Australia
2161,435,889,94,2,188,886,56764,2021/2/17,2021/2/22,889,Trousers,Cords,XL,yellow,113,65,"A yellow coloured, XL sized, Cords Trousers",Emylee Buscher,Non-binary,69,133 Doyle PassSuite 027,6189,Thompsonport,Northern Territory,Australia
2162,435,77,118,2,236,886,56764,2021/2/17,2021/2/22,77,Shirt,Flannel,M,orange,96,68,"A orange coloured, M sized, Flannel Shirt",Emylee Buscher,Non-binary,69,133 Doyle PassSuite 027,6189,Thompsonport,Northern Territory,Australia
2163,435,754,109,2,218,886,56764,2021/2/17,2021/2/22,754,Jacket,Peacoat,XL,green,102,68,"A green coloured, XL sized, Peacoat Jacket",Emylee Buscher,Non-binary,69,133 Doyle PassSuite 027,6189,Thompsonport,Northern Territory,Australia
2164,436,583,100,3,300,739,47040,2021/8/17,2021/9/10,583,Jacket,Bomber,L,blue,90,64,"A blue coloured, L sized, Bomber Jacket",Kristel Klaaassen,Female,57,09 Jesse ParadeApt. 250,1335,East Matthewville,New South Wales,Australia
2165,436,579,100,1,100,739,47040,2021/8/17,2021/9/10,579,Jacket,Bomber,XL,green,90,79,"A green coloured, XL sized, Bomber Jacket",Kristel Klaaassen,Female,57,09 Jesse ParadeApt. 250,1335,East Matthewville,New South Wales,Australia
2166,437,243,106,2,212,269,42857,2021/8/25,2021/9/5,243,Shirt,Chambray,L,violet,105,53,"A violet coloured, L sized, Chambray Shirt",Rutger Hugonnet,Bigender,20,13 Hammes CircuitApt. 503,2332,New Jadehaven,New South Wales,Australia
2167,437,363,94,1,94,269,42857,2021/8/25,2021/9/5,363,Shirt,Henley,L,yellow,92,62,"A yellow coloured, L sized, Henley Shirt",Rutger Hugonnet,Bigender,20,13 Hammes CircuitApt. 503,2332,New Jadehaven,New South Wales,Australia
2168,437,43,104,3,312,269,42857,2021/8/25,2021/9/5,43,Shirt,Dress,L,orange,119,73,"A orange coloured, L sized, Dress Shirt",Rutger Hugonnet,Bigender,20,13 Hammes CircuitApt. 503,2332,New Jadehaven,New South Wales,Australia
2169,437,308,105,3,315,269,42857,2021/8/25,2021/9/5,308,Shirt,Cuban Collar,L,indigo,93,65,"A indigo coloured, L sized, Cuban Collar Shirt",Rutger Hugonnet,Bigender,20,13 Hammes CircuitApt. 503,2332,New Jadehaven,New South Wales,Australia
2170,437,523,102,1,102,269,42857,2021/8/25,2021/9/5,523,Jacket,Windbreaker,L,violet,109,72,"A violet coloured, L sized, Windbreaker Jacket",Rutger Hugonnet,Bigender,20,13 Hammes CircuitApt. 503,2332,New Jadehaven,New South Wales,Australia
2171,437,1176,99,3,297,269,42857,2021/8/25,2021/9/5,1176,Trousers,High-Waisted,S,blue,98,75,"A blue coloured, S sized, High-Waisted Trousers",Rutger Hugonnet,Bigender,20,13 Hammes CircuitApt. 503,2332,New Jadehaven,New South Wales,Australia
2172,438,884,94,2,188,989,51250,2021/5/22,2021/5/31,884,Trousers,Cords,XL,orange,113,72,"A orange coloured, XL sized, Cords Trousers",Sauncho Boosey,Bigender,53,9003 Gemma RidgeApt. 954,698,Stewartland,Australian Capital Territory,Australia
2173,438,856,113,1,113,989,51250,2021/5/22,2021/5/31,856,Trousers,Chinos,S,green,100,61,"A green coloured, S sized, Chinos Trousers",Sauncho Boosey,Bigender,53,9003 Gemma RidgeApt. 954,698,Stewartland,Australian Capital Territory,Australia
2174,438,491,102,2,204,989,51250,2021/5/22,2021/5/31,491,Jacket,Windbreaker,S,red,109,54,"A red coloured, S sized, Windbreaker Jacket",Sauncho Boosey,Bigender,53,9003 Gemma RidgeApt. 954,698,Stewartland,Australian Capital Territory,Australia
2175,438,214,106,2,212,989,51250,2021/5/22,2021/5/31,214,Shirt,Chambray,XL,red,105,42,"A red coloured, XL sized, Chambray Shirt",Sauncho Boosey,Bigender,53,9003 Gemma RidgeApt. 954,698,Stewartland,Australian Capital Territory,Australia
2176,439,1087,115,3,345,286,15329,2021/8/24,2021/9/6,1087,Trousers,Cropped,M,red,99,50,"A red coloured, M sized, Cropped Trousers",Gert Brackstone,Polygender,34,89 Schmitt PlazaSuite 421,5790,Charlotteville,Queensland,Australia
2177,439,164,91,2,182,286,15329,2021/8/24,2021/9/6,164,Shirt,Linen,XL,blue,116,47,"A blue coloured, XL sized, Linen Shirt",Gert Brackstone,Polygender,34,89 Schmitt PlazaSuite 421,5790,Charlotteville,Queensland,Australia
2178,439,669,113,2,226,286,15329,2021/8/24,2021/9/6,669,Jacket,Parka,XL,red,119,64,"A red coloured, XL sized, Parka Jacket",Gert Brackstone,Polygender,34,89 Schmitt PlazaSuite 421,5790,Charlotteville,Queensland,Australia
2179,439,1036,90,3,270,286,15329,2021/8/24,2021/9/6,1036,Trousers,Relaxed Leg,S,blue,95,57,"A blue coloured, S sized, Relaxed Leg Trousers",Gert Brackstone,Polygender,34,89 Schmitt PlazaSuite 421,5790,Charlotteville,Queensland,Australia
2180,439,400,119,1,119,286,15329,2021/8/24,2021/9/6,400,Shirt,Casual Slim Fit,XS,green,113,69,"A green coloured, XS sized, Casual Slim Fit Shirt",Gert Brackstone,Polygender,34,89 Schmitt PlazaSuite 421,5790,Charlotteville,Queensland,Australia
2181,439,1025,90,2,180,286,15329,2021/8/24,2021/9/6,1025,Trousers,Relaxed Leg,XS,yellow,95,44,"A yellow coloured, XS sized, Relaxed Leg Trousers",Gert Brackstone,Polygender,34,89 Schmitt PlazaSuite 421,5790,Charlotteville,Queensland,Australia
2182,439,137,92,1,92,286,15329,2021/8/24,2021/9/6,137,Shirt,Denim,M,violet,115,55,"A violet coloured, M sized, Denim Shirt",Gert Brackstone,Polygender,34,89 Schmitt PlazaSuite 421,5790,Charlotteville,Queensland,Australia
2183,439,942,96,2,192,286,15329,2021/8/24,2021/9/6,942,Trousers,Drawstring,M,violet,104,73,"A violet coloured, M sized, Drawstring Trousers",Gert Brackstone,Polygender,34,89 Schmitt PlazaSuite 421,5790,Charlotteville,Queensland,Australia
2184,440,1158,99,3,297,553,14884,2021/10/9,2021/10/30,1158,Trousers,High-Waisted,L,red,98,52,"A red coloured, L sized, High-Waisted Trousers",Niels Loadsman,Genderfluid,30,0204 Andrew JunctionApt. 904,7146,Kaiview,New South Wales,Australia
2185,440,105,92,2,184,553,14884,2021/10/9,2021/10/30,105,Shirt,Denim,XS,red,115,52,"A red coloured, XS sized, Denim Shirt",Niels Loadsman,Genderfluid,30,0204 Andrew JunctionApt. 904,7146,Kaiview,New South Wales,Australia
2186,440,762,109,2,218,553,14884,2021/10/9,2021/10/30,762,Jacket,Peacoat,M,indigo,102,52,"A indigo coloured, M sized, Peacoat Jacket",Niels Loadsman,Genderfluid,30,0204 Andrew JunctionApt. 904,7146,Kaiview,New South Wales,Australia
2187,440,1130,102,1,102,553,14884,2021/10/9,2021/10/30,1130,Trousers,Cargo Pants,XS,yellow,106,68,"A yellow coloured, XS sized, Cargo Pants Trousers",Niels Loadsman,Genderfluid,30,0204 Andrew JunctionApt. 904,7146,Kaiview,New South Wales,Australia
2188,440,882,94,1,94,553,14884,2021/10/9,2021/10/30,882,Trousers,Cords,M,orange,113,53,"A orange coloured, M sized, Cords Trousers",Niels Loadsman,Genderfluid,30,0204 Andrew JunctionApt. 904,7146,Kaiview,New South Wales,Australia
2189,440,120,92,3,276,553,14884,2021/10/9,2021/10/30,120,Shirt,Denim,XS,green,115,66,"A green coloured, XS sized, Denim Shirt",Niels Loadsman,Genderfluid,30,0204 Andrew JunctionApt. 904,7146,Kaiview,New South Wales,Australia
2190,441,1155,99,1,99,726,13419,2021/2/28,2021/3/2,1155,Trousers,High-Waisted,XS,red,98,74,"A red coloured, XS sized, High-Waisted Trousers",Rey Grasner,Genderqueer,27,50 Layla RunApt. 551,9439,Cassinport,Western Australia,Australia
2191,441,974,97,1,97,726,13419,2021/2/28,2021/3/2,974,Trousers,Slim-Fit,XL,indigo,119,66,"A indigo coloured, XL sized, Slim-Fit Trousers",Rey Grasner,Genderqueer,27,50 Layla RunApt. 551,9439,Cassinport,Western Australia,Australia
2192,441,611,112,3,336,726,13419,2021/2/28,2021/3/2,611,Jacket,Cardigan,S,green,118,62,"A green coloured, S sized, Cardigan Jacket",Rey Grasner,Genderqueer,27,50 Layla RunApt. 551,9439,Cassinport,Western Australia,Australia
2193,441,642,93,1,93,726,13419,2021/2/28,2021/3/2,642,Jacket,Coach,M,yellow,115,48,"A yellow coloured, M sized, Coach Jacket",Rey Grasner,Genderqueer,27,50 Layla RunApt. 551,9439,Cassinport,Western Australia,Australia
2194,441,756,109,3,327,726,13419,2021/2/28,2021/3/2,756,Jacket,Peacoat,S,blue,102,50,"A blue coloured, S sized, Peacoat Jacket",Rey Grasner,Genderqueer,27,50 Layla RunApt. 551,9439,Cassinport,Western Australia,Australia
2195,441,447,107,3,321,726,13419,2021/2/28,2021/3/2,447,Jacket,Denim,M,indigo,92,52,"A indigo coloured, M sized, Denim Jacket",Rey Grasner,Genderqueer,27,50 Layla RunApt. 551,9439,Cassinport,Western Australia,Australia
2196,441,199,98,2,196,726,13419,2021/2/28,2021/3/2,199,Shirt,Camp Collared,XL,blue,112,51,"A blue coloured, XL sized, Camp Collared Shirt",Rey Grasner,Genderqueer,27,50 Layla RunApt. 551,9439,Cassinport,Western Australia,Australia
2197,441,169,91,3,273,726,13419,2021/2/28,2021/3/2,169,Shirt,Linen,XL,indigo,116,66,"A indigo coloured, XL sized, Linen Shirt",Rey Grasner,Genderqueer,27,50 Layla RunApt. 551,9439,Cassinport,Western Australia,Australia
2198,442,1242,112,2,224,693,58324,2021/3/24,2021/3/30,1242,Trousers,Tracksuit Bottoms,M,green,91,47,"A green coloured, M sized, Tracksuit Bottoms Trousers",Hetti Fibbens,Genderqueer,45,019 Lang SquareSuite 468,6160,Beattychester,Queensland,Australia
2199,442,970,97,1,97,693,58324,2021/3/24,2021/3/30,970,Trousers,Slim-Fit,XS,indigo,119,74,"A indigo coloured, XS sized, Slim-Fit Trousers",Hetti Fibbens,Genderqueer,45,019 Lang SquareSuite 468,6160,Beattychester,Queensland,Australia
2200,442,873,113,1,113,693,58324,2021/3/24,2021/3/30,873,Trousers,Chinos,L,violet,100,62,"A violet coloured, L sized, Chinos Trousers",Hetti Fibbens,Genderqueer,45,019 Lang SquareSuite 468,6160,Beattychester,Queensland,Australia
2201,443,513,102,2,204,966,10043,2021/3/9,2021/3/27,513,Jacket,Windbreaker,L,blue,109,41,"A blue coloured, L sized, Windbreaker Jacket",Bunni Poundsford,Female,63,419 Logan CircuitApt. 206,2732,South Heidi,Western Australia,Australia
2202,443,380,94,2,188,966,10043,2021/3/9,2021/3/27,380,Shirt,Henley,XS,violet,92,50,"A violet coloured, XS sized, Henley Shirt",Bunni Poundsford,Female,63,419 Logan CircuitApt. 206,2732,South Heidi,Western Australia,Australia
2203,443,46,104,2,208,966,10043,2021/3/9,2021/3/27,46,Shirt,Dress,S,yellow,119,56,"A yellow coloured, S sized, Dress Shirt",Bunni Poundsford,Female,63,419 Logan CircuitApt. 206,2732,South Heidi,Western Australia,Australia
2204,444,39,104,3,312,383,33452,2021/3/7,2021/3/26,39,Shirt,Dress,XL,red,119,47,"A red coloured, XL sized, Dress Shirt",Nathanil Runchman,Non-binary,23,831 Ava SquareApt. 776,2310,South Hannahstad,Victoria,Australia
2205,444,263,95,1,95,383,33452,2021/3/7,2021/3/26,263,Shirt,Polo,L,green,117,68,"A green coloured, L sized, Polo Shirt",Nathanil Runchman,Non-binary,23,831 Ava SquareApt. 776,2310,South Hannahstad,Victoria,Australia
2206,444,178,98,1,98,383,33452,2021/3/7,2021/3/26,178,Shirt,Camp Collared,L,red,112,52,"A red coloured, L sized, Camp Collared Shirt",Nathanil Runchman,Non-binary,23,831 Ava SquareApt. 776,2310,South Hannahstad,Victoria,Australia
2207,445,561,100,3,300,893,27329,2021/7/7,2021/7/27,561,Jacket,Bomber,S,red,90,74,"A red coloured, S sized, Bomber Jacket",Angelle Huby,Genderfluid,57,9838 Madison GroveApt. 181,9608,Port Jettshire,Western Australia,Australia
2208,445,1096,115,2,230,893,27329,2021/7/7,2021/7/27,1096,Trousers,Cropped,S,yellow,99,65,"A yellow coloured, S sized, Cropped Trousers",Angelle Huby,Genderfluid,57,9838 Madison GroveApt. 181,9608,Port Jettshire,Western Australia,Australia
2209,446,201,98,3,294,283,19398,2021/3/26,2021/3/30,201,Shirt,Camp Collared,S,indigo,112,50,"A indigo coloured, S sized, Camp Collared Shirt",Jaymee Dalrymple,Male,23,812 Corwin Estate DrSuite 687,1336,New George,New South Wales,Australia
2210,446,932,96,3,288,283,19398,2021/3/26,2021/3/30,932,Trousers,Drawstring,M,blue,104,41,"A blue coloured, M sized, Drawstring Trousers",Jaymee Dalrymple,Male,23,812 Corwin Estate DrSuite 687,1336,New George,New South Wales,Australia
2211,446,33,96,2,192,283,19398,2021/3/26,2021/3/30,33,Shirt,Oxford Cloth,L,violet,114,73,"A violet coloured, L sized, Oxford Cloth Shirt",Jaymee Dalrymple,Male,23,812 Corwin Estate DrSuite 687,1336,New George,New South Wales,Australia
2212,446,541,98,3,294,283,19398,2021/3/26,2021/3/30,541,Jacket,Leather,S,green,113,77,"A green coloured, S sized, Leather Jacket",Jaymee Dalrymple,Male,23,812 Corwin Estate DrSuite 687,1336,New George,New South Wales,Australia
2213,446,725,119,1,119,283,19398,2021/3/26,2021/3/30,725,Jacket,Trench Coat,XS,indigo,112,56,"A indigo coloured, XS sized, Trench Coat Jacket",Jaymee Dalrymple,Male,23,812 Corwin Estate DrSuite 687,1336,New George,New South Wales,Australia
2214,447,1095,115,1,115,100,59708,2021/1/10,2021/1/23,1095,Trousers,Cropped,XS,yellow,99,41,"A yellow coloured, XS sized, Cropped Trousers",Wilhelm Blaber,Genderfluid,69,093 Jessica AvenueSuite 154,768,Lake Callumville,Queensland,Australia
2215,447,1124,102,2,204,100,59708,2021/1/10,2021/1/23,1124,Trousers,Cargo Pants,XL,red,106,45,"A red coloured, XL sized, Cargo Pants Trousers",Wilhelm Blaber,Genderfluid,69,093 Jessica AvenueSuite 154,768,Lake Callumville,Queensland,Australia
2216,447,14,96,2,192,100,59708,2021/1/10,2021/1/23,14,Shirt,Oxford Cloth,XL,yellow,114,50,"A yellow coloured, XL sized, Oxford Cloth Shirt",Wilhelm Blaber,Genderfluid,69,093 Jessica AvenueSuite 154,768,Lake Callumville,Queensland,Australia
2217,447,701,119,3,357,100,59708,2021/1/10,2021/1/23,701,Jacket,Trench Coat,S,red,112,54,"A red coloured, S sized, Trench Coat Jacket",Wilhelm Blaber,Genderfluid,69,093 Jessica AvenueSuite 154,768,Lake Callumville,Queensland,Australia
2218,447,427,107,3,321,100,59708,2021/1/10,2021/1/23,427,Jacket,Denim,M,orange,92,48,"A orange coloured, M sized, Denim Jacket",Wilhelm Blaber,Genderfluid,69,093 Jessica AvenueSuite 154,768,Lake Callumville,Queensland,Australia
2219,447,719,119,1,119,100,59708,2021/1/10,2021/1/23,719,Jacket,Trench Coat,XL,green,112,53,"A green coloured, XL sized, Trench Coat Jacket",Wilhelm Blaber,Genderfluid,69,093 Jessica AvenueSuite 154,768,Lake Callumville,Queensland,Australia
2220,448,1030,90,2,180,185,16486,2021/8/20,2021/8/31,1030,Trousers,Relaxed Leg,XS,green,95,80,"A green coloured, XS sized, Relaxed Leg Trousers",Darrelle Padson,Polygender,67,22 Aaron LoopApt. 324,4337,Violetborough,Victoria,Australia
2221,448,136,92,2,184,185,16486,2021/8/20,2021/8/31,136,Shirt,Denim,S,violet,115,54,"A violet coloured, S sized, Denim Shirt",Darrelle Padson,Polygender,67,22 Aaron LoopApt. 324,4337,Violetborough,Victoria,Australia
2222,448,95,118,2,236,185,16486,2021/8/20,2021/8/31,95,Shirt,Flannel,XS,indigo,96,46,"A indigo coloured, XS sized, Flannel Shirt",Darrelle Padson,Polygender,67,22 Aaron LoopApt. 324,4337,Violetborough,Victoria,Australia
2223,449,923,96,3,288,163,56294,2021/10/23,2021/11/9,923,Trousers,Drawstring,L,yellow,104,68,"A yellow coloured, L sized, Drawstring Trousers",Harrietta Burchatt,Genderfluid,20,8125 Durgan BoulevardSuite 068,9458,Port Elliechester,Australian Capital Territory,Australia
2224,449,1094,115,2,230,163,56294,2021/10/23,2021/11/9,1094,Trousers,Cropped,XL,orange,99,61,"A orange coloured, XL sized, Cropped Trousers",Harrietta Burchatt,Genderfluid,20,8125 Durgan BoulevardSuite 068,9458,Port Elliechester,Australian Capital Territory,Australia
2225,449,425,107,1,107,163,56294,2021/10/23,2021/11/9,425,Jacket,Denim,XS,orange,92,60,"A orange coloured, XS sized, Denim Jacket",Harrietta Burchatt,Genderfluid,20,8125 Durgan BoulevardSuite 068,9458,Port Elliechester,Australian Capital Territory,Australia
2226,449,1177,99,1,99,163,56294,2021/10/23,2021/11/9,1177,Trousers,High-Waisted,M,blue,98,52,"A blue coloured, M sized, High-Waisted Trousers",Harrietta Burchatt,Genderfluid,20,8125 Durgan BoulevardSuite 068,9458,Port Elliechester,Australian Capital Territory,Australia
2227,450,277,95,3,285,648,12078,2021/4/30,2021/5/5,277,Shirt,Polo,M,violet,117,77,"A violet coloured, M sized, Polo Shirt",Jaquelyn Dow,Genderfluid,38,854 John GroveApt. 925,1230,New Emmastad,South Australia,Australia
2228,450,955,97,1,97,648,12078,2021/4/30,2021/5/5,955,Trousers,Slim-Fit,XS,yellow,119,59,"A yellow coloured, XS sized, Slim-Fit Trousers",Jaquelyn Dow,Genderfluid,38,854 John GroveApt. 925,1230,New Emmastad,South Australia,Australia
2229,450,306,105,3,315,648,12078,2021/4/30,2021/5/5,306,Shirt,Cuban Collar,S,indigo,93,41,"A indigo coloured, S sized, Cuban Collar Shirt",Jaquelyn Dow,Genderfluid,38,854 John GroveApt. 925,1230,New Emmastad,South Australia,Australia
2230,450,837,117,1,117,648,12078,2021/4/30,2021/5/5,837,Jacket,Shearling,M,violet,95,74,"A violet coloured, M sized, Shearling Jacket",Jaquelyn Dow,Genderfluid,38,854 John GroveApt. 925,1230,New Emmastad,South Australia,Australia
2231,450,517,102,1,102,648,12078,2021/4/30,2021/5/5,517,Jacket,Windbreaker,M,indigo,109,56,"A indigo coloured, M sized, Windbreaker Jacket",Jaquelyn Dow,Genderfluid,38,854 John GroveApt. 925,1230,New Emmastad,South Australia,Australia
2232,450,216,106,3,318,648,12078,2021/4/30,2021/5/5,216,Shirt,Chambray,S,orange,105,69,"A orange coloured, S sized, Chambray Shirt",Jaquelyn Dow,Genderfluid,38,854 John GroveApt. 925,1230,New Emmastad,South Australia,Australia
2233,451,688,113,1,113,566,29859,2021/8/25,2021/9/6,688,Jacket,Parka,L,blue,119,61,"A blue coloured, L sized, Parka Jacket",Melissa Partkya,Male,23,95 Rice Station StSuite 985,2919,O'keefeton,Tasmania,Australia
2234,451,234,106,2,212,566,29859,2021/8/25,2021/9/6,234,Shirt,Chambray,XL,blue,105,43,"A blue coloured, XL sized, Chambray Shirt",Melissa Partkya,Male,23,95 Rice Station StSuite 985,2919,O'keefeton,Tasmania,Australia
2235,451,778,91,1,91,566,29859,2021/8/25,2021/9/6,778,Jacket,Pullover,L,orange,114,56,"A orange coloured, L sized, Pullover Jacket",Melissa Partkya,Male,23,95 Rice Station StSuite 985,2919,O'keefeton,Tasmania,Australia
2236,451,183,98,2,196,566,29859,2021/8/25,2021/9/6,183,Shirt,Camp Collared,L,orange,112,63,"A orange coloured, L sized, Camp Collared Shirt",Melissa Partkya,Male,23,95 Rice Station StSuite 985,2919,O'keefeton,Tasmania,Australia
2237,452,797,91,1,91,123,50557,2021/10/9,2021/10/22,797,Jacket,Pullover,M,indigo,114,72,"A indigo coloured, M sized, Pullover Jacket",Yardley Dreamer,Female,22,8083 Paterson RoadApt. 211,1149,Jordanborough,Tasmania,Australia
2238,452,526,98,1,98,123,50557,2021/10/9,2021/10/22,526,Jacket,Leather,S,red,113,80,"A red coloured, S sized, Leather Jacket",Yardley Dreamer,Female,22,8083 Paterson RoadApt. 211,1149,Jordanborough,Tasmania,Australia
2239,453,728,119,1,119,371,53761,2021/8/13,2021/8/22,728,Jacket,Trench Coat,L,indigo,112,71,"A indigo coloured, L sized, Trench Coat Jacket",Etan Peirazzi,Genderqueer,63,8162 James TrackApt. 724,6128,West Jessica,Queensland,Australia
2240,453,305,105,1,105,371,53761,2021/8/13,2021/8/22,305,Shirt,Cuban Collar,XS,indigo,93,50,"A indigo coloured, XS sized, Cuban Collar Shirt",Etan Peirazzi,Genderqueer,63,8162 James TrackApt. 724,6128,West Jessica,Queensland,Australia
2241,454,669,113,3,339,441,40423,2021/3/29,2021/4/12,669,Jacket,Parka,XL,red,119,64,"A red coloured, XL sized, Parka Jacket",Artemas Vasilischev,Bigender,53,33 Richards JunctionApt. 478,7650,South Rileyview,Western Australia,Australia
2242,454,693,113,1,113,441,40423,2021/3/29,2021/4/12,693,Jacket,Parka,L,indigo,119,44,"A indigo coloured, L sized, Parka Jacket",Artemas Vasilischev,Bigender,53,33 Richards JunctionApt. 478,7650,South Rileyview,Western Australia,Australia
2243,454,286,105,2,210,441,40423,2021/3/29,2021/4/12,286,Shirt,Cuban Collar,S,orange,93,50,"A orange coloured, S sized, Cuban Collar Shirt",Artemas Vasilischev,Bigender,53,33 Richards JunctionApt. 478,7650,South Rileyview,Western Australia,Australia
